changedFrames,fingerprint,iterations,medianUs,mode,p95Us,pair,phase_build,phase_coverage,phase_layout,phase_paint,phase_semanticDiff,phase_semanticEncode,phase_semanticTree,phase_semantics,scenario,surface,variant
160,251641503,160,2911,reverse,3296,1,236,58,25,143,97,1067,986,2269,board-256-keyed-false,structured,json
160,251641503,160,10470,replace-subtree,11307,1,6901,60,45,164,108,1837,1065,3123,board-256-keyed-false,structured,json
160,251641503,160,1064,one-label,1402,1,309,24,0,131,70,6,475,580,board-256-keyed-true,structured,json
160,251641503,160,2405,all-labels,2800,1,474,58,0,139,92,827,510,1532,board-256-keyed-true,structured,json
160,251641503,160,1828,reverse,2225,1,348,57,9,139,77,451,484,1082,board-256-keyed-true,structured,json
160,251641503,160,9626,replace-subtree,10531,1,7098,59,39,157,103,1269,536,1997,board-256-keyed-true,structured,json
160,1359462507,160,121,one-label,194,2,5,12,0,6,4,5,60,82,board-16-keyed-false,structured,json
160,1359462507,160,287,all-labels,400,2,14,24,0,7,5,66,62,161,board-16-keyed-false,structured,json
160,1359462507,160,290,reverse,392,2,15,24,1,7,5,67,62,163,board-16-keyed-false,structured,json
160,1359462507,160,411,replace-subtree,560,2,64,24,2,8,5,107,65,206,board-16-keyed-false,structured,json
160,1359462507,160,111,one-label,127,2,20,13,0,6,4,4,32,56,board-16-keyed-true,structured,json
160,1359462507,160,251,all-labels,336,2,27,23,0,7,5,55,31,117,board-16-keyed-true,structured,json
160,1359462507,160,267,reverse,343,2,21,24,0,7,5,75,31,137,board-16-keyed-true,structured,json
160,1359462507,160,338,replace-subtree,445,2,75,24,2,8,5,79,33,142,board-16-keyed-true,structured,json
160,251641503,160,363,one-label,465,2,18,15,0,36,17,5,236,275,board-64-keyed-false,structured,json
160,251641503,160,895,all-labels,1088,2,55,46,0,40,20,257,244,575,board-64-keyed-false,structured,json
160,251641503,160,902,reverse,1081,2,55,46,3,40,21,257,244,577,board-64-keyed-false,structured,json
160,251641503,160,1579,replace-subtree,1818,2,526,47,7,43,23,415,253,748,board-64-keyed-false,structured,json
160,251641503,160,312,one-label,423,2,79,16,0,38,17,5,121,162,board-64-keyed-true,structured,json
160,251641503,160,777,all-labels,1042,2,114,46,0,38,20,210,124,403,board-64-keyed-true,structured,json
160,251641503,160,806,reverse,998,2,86,46,2,40,22,258,124,458,board-64-keyed-true,structured,json
160,251641503,160,1381,replace-subtree,1698,2,589,46,7,43,22,303,130,507,board-64-keyed-true,structured,json
160,251641503,160,1313,one-label,1559,2,77,24,0,134,70,6,955,1058,board-256-keyed-false,structured,json
160,251641503,160,2898,all-labels,3320,2,234,58,0,137,99,1062,996,2274,board-256-keyed-false,structured,json
160,251641503,160,2959,reverse,3367,2,240,59,24,143,99,1071,1001,2297,board-256-keyed-false,structured,json
160,251641503,160,10407,replace-subtree,11106,2,6798,59,40,158,107,1828,1057,3096,board-256-keyed-false,structured,json
160,251641503,160,1054,one-label,1417,2,308,24,0,130,68,5,472,573,board-256-keyed-true,structured,json
160,251641503,160,2415,all-labels,3020,2,478,59,0,140,93,834,523,1557,board-256-keyed-true,structured,json
160,251641503,160,1860,reverse,3452,2,355,58,10,137,79,455,494,1108,board-256-keyed-true,structured,json
160,251641503,160,9588,replace-subtree,10380,2,7069,58,41,159,104,1266,534,1993,board-256-keyed-true,structured,json
160,1359462507,160,123,one-label,207,2,6,12,0,7,4,5,60,83,board-16-keyed-false,structured,removal
160,1359462507,160,294,all-labels,397,2,14,24,0,7,5,68,63,166,board-16-keyed-false,structured,removal
160,1359462507,160,298,reverse,388,2,15,24,1,7,5,69,63,167,board-16-keyed-false,structured,removal
160,1359462507,160,376,replace-subtree,513,2,46,24,1,8,5,106,64,204,board-16-keyed-false,structured,removal
160,1359462507,160,110,one-label,144,2,20,13,0,6,4,5,32,56,board-16-keyed-true,structured,removal
160,1359462507,160,253,all-labels,317,2,27,24,0,7,5,56,31,118,board-16-keyed-true,structured,removal
160,1359462507,160,267,reverse,339,2,21,24,0,7,5,75,31,137,board-16-keyed-true,structured,removal
160,1359462507,160,319,replace-subtree,447,2,58,24,1,8,5,78,32,141,board-16-keyed-true,structured,removal
160,251641503,160,366,one-label,480,2,18,15,0,37,17,5,236,277,board-64-keyed-false,structured,removal
160,251641503,160,884,all-labels,1066,2,53,46,0,38,20,256,241,569,board-64-keyed-false,structured,removal
160,251641503,160,909,reverse,1105,2,56,46,3,40,21,259,246,582,board-64-keyed-false,structured,removal
160,251641503,160,1271,replace-subtree,1563,2,244,46,5,43,21,413,249,742,board-64-keyed-false,structured,removal
160,251641503,160,305,one-label,411,2,77,16,0,37,17,4,118,159,board-64-keyed-true,structured,removal
160,251641503,160,780,all-labels,948,2,114,47,0,38,20,212,124,408,board-64-keyed-true,structured,removal
160,251641503,160,821,reverse,995,2,87,48,2,40,23,263,125,466,board-64-keyed-true,structured,removal
160,251641503,160,1097,replace-subtree,1424,2,309,47,5,43,21,300,128,503,board-64-keyed-true,structured,removal
160,251641503,160,1318,one-label,1546,2,75,24,0,132,70,7,949,1061,board-256-keyed-false,structured,removal
160,251641503,160,2897,all-labels,3286,2,240,60,0,140,98,1085,1010,2272,board-256-keyed-false,structured,removal
160,251641503,160,2999,reverse,3385,2,251,59,24,144,101,1096,1004,2331,board-256-keyed-false,structured,removal
160,251641503,160,5867,replace-subtree,6525,2,2264,60,28,157,101,1846,1036,3100,board-256-keyed-false,structured,removal
160,251641503,160,1068,one-label,1407,2,314,24,0,131,69,5,476,579,board-256-keyed-true,structured,removal
160,251641503,160,2387,all-labels,2828,2,476,59,0,138,93,826,506,1535,board-256-keyed-true,structured,removal
160,251641503,160,1866,reverse,2259,2,358,58,10,140,80,457,485,1095,board-256-keyed-true,structured,removal
160,251641503,160,4966,replace-subtree,6031,2,2455,60,28,156,104,1273,544,2027,board-256-keyed-true,structured,removal
