changedFrames,fingerprint,iterations,medianUs,mode,p95Us,pair,phase_build,phase_coverage,phase_layout,phase_paint,phase_semanticDiff,phase_semanticEncode,phase_semanticTree,phase_semantics,scenario,surface,variant
160,1359462507,160,42,all-labels,46,2,15,0,0,6,0,0,0,0,board-16-keyed-false,terminal,removal
160,1359462507,160,44,reverse,49,2,15,0,1,7,0,0,0,0,board-16-keyed-false,terminal,removal
160,1359462507,160,87,replace-subtree,110,2,46,0,1,8,0,0,0,0,board-16-keyed-false,terminal,removal
160,1359462507,160,45,one-label,51,2,19,0,0,6,0,0,0,0,board-16-keyed-true,terminal,removal
160,1359462507,160,55,all-labels,61,2,29,0,0,6,0,0,0,0,board-16-keyed-true,terminal,removal
160,1359462507,160,50,reverse,55,2,22,0,0,7,0,0,0,0,board-16-keyed-true,terminal,removal
160,1359462507,160,100,replace-subtree,116,2,59,0,1,8,0,0,0,0,board-16-keyed-true,terminal,removal
160,251641503,160,76,one-label,90,2,18,0,0,36,0,0,0,0,board-64-keyed-false,terminal,removal
160,251641503,160,118,all-labels,137,2,55,0,0,39,0,0,0,0,board-64-keyed-false,terminal,removal
160,251641503,160,119,reverse,134,2,53,0,3,38,0,0,0,0,board-64-keyed-false,terminal,removal
160,251641503,160,308,replace-subtree,453,2,238,0,5,42,0,0,0,0,board-64-keyed-false,terminal,removal
160,251641503,160,138,one-label,152,2,78,0,0,37,0,0,0,0,board-64-keyed-true,terminal,removal
160,251641503,160,176,all-labels,206,2,113,0,0,39,0,0,0,0,board-64-keyed-true,terminal,removal
160,251641503,160,151,reverse,190,2,84,0,2,38,0,0,0,0,board-64-keyed-true,terminal,removal
160,251641503,160,371,replace-subtree,544,2,301,0,5,42,0,0,0,0,board-64-keyed-true,terminal,removal
160,251641503,160,226,one-label,272,2,72,0,0,130,0,0,0,0,board-256-keyed-false,terminal,removal
160,251641503,160,365,all-labels,506,2,209,0,0,131,0,0,0,0,board-256-keyed-false,terminal,removal
160,251641503,160,406,reverse,505,2,216,0,23,134,0,0,0,0,board-256-keyed-false,terminal,removal
160,251641503,160,2312,replace-subtree,2888,2,2100,0,24,148,0,0,0,0,board-256-keyed-false,terminal,removal
